date,ticker,rank,score,signal,nikkei_uptrend,up_prob,flat_prob,down_prob,price,take_profit,stop_loss,return,hold_days,result,exit_price
2025-05-27,7269.T,3,39.59,🔴 買わない,False,30.52,40.1,29.38,1769.3717041015625,1910.0,1699.0,-3.9514,5,TIMEOUT_LOSS,1699.4573974609375
2025-05-28,8058.T,1,50.37,🟡 監視,False,40.08,31.39,28.53,2841.273681640625,2984.0,2770.0,-1.0642,5,TIMEOUT_LOSS,2811.037109375
2025-05-28,8031.T,2,44.41,🟡 監視(拮抗),False,36.43,26.97,36.6,2905.22119140625,3066.0,2825.0,0.2185,5,HOLD,2911.56884765625
2025-05-28,7269.T,3,40.7,🔴 買わない,False,34.21,36.22,29.57,1784.5279541015625,1923.0,1715.0,-3.8962,4,LOSS,1715.0
2025-05-29,5803.T,1,52.61,🔴 買わない,True,33.35,35.9,30.75,1132.7584228515625,1274.0,1062.0,-0.0582,5,TIMEOUT_LOSS,1132.0992431640625
2025-05-29,8058.T,2,50.23,🔴 買わない,True,39.62,32.99,27.39,2862.73193359375,2998.0,2795.0,-2.366,3,LOSS,2795.0
2025-05-29,8031.T,3,43.82,🟡 監視(拮抗),True,34.48,31.85,33.68,2958.93115234375,3123.0,2877.0,-2.7689,5,LOSS,2877.0
2025-05-30,7203.T,1,60.99,🔴 買わない,True,34.9,33.5,31.59,2687.029052734375,2898.0,2582.0,-3.9087,2,LOSS,2582.0
2025-05-30,8031.T,2,55.98,🟡 監視(拮抗),True,34.43,31.02,34.55,2957.954833984375,3129.0,2872.0,-2.9059,4,LOSS,2872.0
2025-05-30,7269.T,3,55.06,🟡 監視,True,41.51,30.13,28.36,1811.418212890625,1945.0,1744.0,-3.7218,2,LOSS,1744.0
2025-06-02,7269.T,1,51.21,🔴 買わない,True,38.82,30.52,30.66,1779.6387939453125,1896.0,1721.0,-3.295,1,LOSS,1721.0
2025-06-02,8306.T,2,50.86,🔴 買わない,True,37.66,29.84,32.5,1924.07763671875,2053.0,1859.0,-0.3518,5,TIMEOUT_LOSS,1917.3095703125
2025-06-02,5803.T,3,48.68,🔴 買わない,True,30.37,41.43,28.2,1121.718994140625,1256.0,1055.0,3.8484,5,HOLD,1164.8875732421875
2025-06-03,6526.T,1,51.91,🔴 買わない,True,30.99,36.25,32.76,2183.566162109375,2487.0,2032.0,3.9453,5,HOLD,2269.714599609375
2025-06-03,8306.T,2,50.91,🔴 買わない,True,37.82,31.82,30.36,1911.50830078125,2032.0,1851.0,-0.6323,5,TIMEOUT_LOSS,1899.42236328125
2025-06-03,5803.T,3,48.36,🔴 買わない,True,29.31,44.98,25.71,1101.947265625,1230.0,1038.0,2.8559,5,HOLD,1133.4173583984375
2025-06-04,8306.T,1,54.79,🟡 監視,True,40.59,30.5,28.9,1914.892333984375,2033.0,1856.0,-1.2371,5,TIMEOUT_LOSS,1891.2039794921875
2025-06-04,5803.T,2,51.58,🔴 買わない,True,29.9,43.57,26.53,1103.7596435546875,1230.0,1041.0,-0.2836,5,TIMEOUT_LOSS,1100.629150390625
2025-06-04,7203.T,3,49.06,🔴 買わない,True,35.71,27.34,36.96,2643.846435546875,2819.0,2556.0,-3.3227,2,LOSS,2556.0
2025-06-05,5803.T,1,49.29,🔴 買わない,True,32.41,38.54,29.05,1132.0992431640625,1261.0,1068.0,-2.2704,5,TIMEOUT_LOSS,1106.3958740234375
2025-06-05,7269.T,2,42.48,🔴 買わない,True,34.05,35.57,30.38,1626.12060546875,1753.0,1563.0,1.2628,5,HOLD,1646.65478515625
2025-06-05,6526.T,3,40.19,🔴 買わない,True,32.53,36.74,30.73,2186.99267578125,2494.0,2033.0,14.0379,5,WIN,2494.0
2025-06-06,5803.T,1,47.75,🔴 買わない,True,27.3,47.43,25.27,1136.712646484375,1262.0,1074.0,-1.7249,5,TIMEOUT_LOSS,1117.105712890625
2025-06-06,9501.T,2,40.95,🔴 買わない,True,35.06,32.61,32.33,372.8999938964844,397.0,361.0,6.4629,4,WIN,397.0
2025-06-06,4980.T,3,39.66,🔴 買わない,True,30.73,44.22,25.04,2004.5994873046875,2225.0,1894.0,0.9728,5,HOLD,2024.099609375
2025-06-09,6526.T,1,55.16,🔴 買わない,True,31.68,39.09,29.24,2282.930419921875,2618.0,2115.0,6.8825,5,HOLD,2440.05322265625
2025-06-09,5803.T,2,51.43,🔴 買わない,True,29.42,48.88,21.7,1164.8875732421875,1285.0,1105.0,-5.1411,2,LOSS,1105.0
2025-06-09,4980.T,3,43.74,🔴 買わない,True,34.2,44.4,21.4,2030.4371337890625,2248.0,1922.0,1.3685,5,HOLD,2058.224609375
2025-06-10,5803.T,1,51.95,🔴 買わない,True,31.14,45.04,23.82,1133.4173583984375,1255.0,1072.0,0.0872,5,HOLD,1134.4058837890625
2025-06-10,9984.T,2,45.88,🟡 監視,True,41.33,28.45,30.22,1972.1890869140625,2112.0,1902.0,7.0891,4,WIN,2112.0
2025-06-10,6526.T,3,43.32,🔴 買わない,True,32.79,40.59,26.61,2269.714599609375,2591.0,2109.0,12.3356,5,HOLD,2549.696533203125
2025-06-11,9984.T,1,58.13,🟡 監視,True,41.59,27.54,30.87,2014.8297119140625,2157.0,1944.0,7.0562,4,WIN,2157.0
2025-06-11,6526.T,2,55.48,🔴 買わない,True,32.75,39.22,28.03,2411.663330078125,2721.0,2257.0,5.277,5,HOLD,2538.927978515625
2025-06-11,5803.T,3,36.29,🔴 買わない,True,29.67,50.88,19.45,1100.629150390625,1222.0,1040.0,1.497,5,HOLD,1117.105712890625
2025-06-12,6526.T,1,55.01,🔴 買わない,True,31.19,39.62,29.18,2449.353271484375,2769.0,2290.0,13.0503,5,WIN,2769.0
2025-06-12,9984.T,2,45.67,🟡 監視,True,40.65,29.39,29.96,2009.842529296875,2154.0,1938.0,7.1726,3,WIN,2154.0
2025-06-12,9501.T,3,45.23,🔴 買わない,True,39.16,30.21,30.63,395.5,425.0,381.0,7.4589,2,WIN,425.0
2025-06-13,9984.T,1,57.71,🟡 監視,True,40.19,25.74,34.07,2067.69384765625,2216.0,1994.0,7.1725,4,WIN,2216.0
2025-06-13,9501.T,2,43.52,🟡 監視(拮抗),True,33.47,32.2,34.33,405.79998779296875,439.0,389.0,8.1814,2,WIN,439.0
2025-06-13,6613.T,3,42.88,🔴 買わない,True,31.35,38.72,29.93,236.0,258.0,225.0,-3.3898,5,TIMEOUT_LOSS,228.0
2025-06-16,9984.T,1,57.85,🟡 監視,True,40.66,26.28,33.06,2119.3115234375,2266.0,2046.0,6.9215,5,WIN,2266.0
2025-06-16,9501.T,2,43.33,🔴 買わない,True,32.82,31.17,36.0,424.70001220703125,461.0,407.0,8.5472,3,WIN,461.0
2025-06-16,6613.T,3,43.19,🟡 監視(拮抗),True,32.39,35.45,32.16,246.0,268.0,235.0,-4.4715,4,LOSS,235.0
2025-06-17,6526.T,1,54.76,🔴 買わない,True,30.37,36.84,32.79,2549.696533203125,2896.0,2377.0,5.4905,5,HOLD,2689.6875
2025-06-17,9984.T,2,45.6,🟡 監視,True,40.41,27.85,31.74,2163.198974609375,2313.0,2088.0,6.925,4,WIN,2313.0
2025-06-17,9501.T,3,43.04,🔴 買わない,True,31.87,30.95,37.18,442.20001220703125,483.0,422.0,-3.3921,5,TIMEOUT_LOSS,427.20001220703125
2025-06-18,9984.T,1,43.77,🔴 買わない,True,34.31,32.41,33.28,2167.1884765625,2314.0,2094.0,6.7743,3,WIN,2314.0
2025-06-18,9501.T,2,43.09,🔴 買わない,True,32.04,33.03,34.93,446.70001220703125,489.0,425.0,-4.8578,5,LOSS,425.0
2025-06-18,6526.T,3,42.84,🔴 買わない,True,31.22,42.88,25.9,2538.927978515625,2885.0,2366.0,7.7887,5,HOLD,2736.677734375
2025-06-20,9984.T,1,57.44,🔴 買わない,True,39.31,30.99,29.7,2239.00439453125,2375.0,2171.0,6.0739,4,WIN,2375.0
2025-06-20,6526.T,2,54.96,🔴 買わない,True,31.01,42.42,26.57,2626.544921875,3010.0,2435.0,3.5967,5,HOLD,2721.014404296875
2025-06-20,8058.T,3,46.37,🔴 買わない,True,36.89,30.03,33.08,2744.2236328125,2881.0,2676.0,1.9371,5,HOLD,2797.3818359375
2025-06-23,9984.T,1,44.2,🔴 買わない,True,35.75,29.79,34.46,2239.00439453125,2380.0,2168.0,6.2972,3,WIN,2380.0
2025-06-23,6526.T,2,42.66,🔴 買わない,True,30.59,40.33,29.08,2719.5458984375,3095.0,2532.0,-0.072,5,TIMEOUT_LOSS,2717.587890625
2025-06-23,5803.T,3,37.41,🔴 買わない,True,33.39,39.51,27.11,1106.06640625,1199.0,1059.0,8.4022,2,WIN,1199.0
2025-06-24,9984.T,1,56.64,🔴 買わない,True,36.61,28.74,34.65,2363.933837890625,2521.0,2285.0,-3.3391,1,LOSS,2285.0
2025-06-24,6526.T,2,55.26,🔴 買わない,True,32.04,41.3,26.66,2686.26123046875,3083.0,2488.0,0.0182,5,HOLD,2686.750732421875
2025-06-24,8306.T,3,39.67,🟡 監視,True,40.93,29.13,29.94,1906.6739501953125,1986.0,1867.0,-0.1521,5,TIMEOUT_LOSS,1903.7733154296875
2025-06-25,9984.T,1,43.58,🟡 監視(拮抗),True,33.66,32.55,33.79,2323.03857421875,2496.0,2237.0,7.4455,2,WIN,2496.0
2025-06-25,6526.T,2,42.96,🔴 買わない,True,31.62,41.59,26.78,2689.6875,3092.0,2488.0,-2.7479,5,TIMEOUT_LOSS,2615.7763671875
2025-06-25,7269.T,3,37.93,🔴 買わない,True,39.18,32.15,28.67,1692.612548828125,1781.0,1649.0,-2.5766,4,LOSS,1649.0
2025-06-26,9984.T,1,61.37,🔴 買わない,True,36.16,37.82,26.01,2451.2099609375,2648.0,2353.0,8.0283,2,WIN,2648.0
2025-06-26,5803.T,2,53.66,🔴 買わない,True,36.84,33.13,30.04,1226.67431640625,1331.0,1175.0,3.4923,5,HOLD,1269.51318359375
2025-06-26,6526.T,3,43.42,🔴 買わない,True,33.14,45.61,21.24,2736.677734375,3146.0,2532.0,-1.3415,5,TIMEOUT_LOSS,2699.966552734375
2025-06-27,9984.T,1,61.93,🔴 買わない,True,38.01,35.82,26.17,2513.5498046875,2707.0,2417.0,7.6963,2,WIN,2707.0
2025-06-27,7269.T,2,57.48,🟡 監視,True,49.56,26.7,23.74,1712.6578369140625,1804.0,1667.0,-2.6659,2,LOSS,1667.0
2025-06-27,8306.T,3,54.45,🟡 監視,True,49.63,28.42,21.95,1918.2763671875,2003.0,1876.0,-0.756,5,TIMEOUT_LOSS,1903.7733154296875
2025-06-30,9984.T,1,61.78,🔴 買わない,True,37.53,36.51,25.96,2622.021484375,2836.0,2515.0,-0.2378,5,TIMEOUT_LOSS,2615.78759765625
2025-06-30,6526.T,2,56.52,🔴 買わない,True,36.22,47.69,16.09,2717.587890625,3129.0,2512.0,-4.8811,5,TIMEOUT_LOSS,2584.93896484375
2025-06-30,5803.T,3,54.57,🔴 買わない,True,39.86,34.5,25.64,1247.434814453125,1352.0,1195.0,3.2228,5,HOLD,1287.6373291015625
2025-07-01,5803.T,1,52.63,🔴 買わない,True,33.42,38.29,28.29,1298.3470458984375,1410.0,1243.0,-4.2629,1,LOSS,1243.0
2025-07-01,9984.T,2,52.59,🔴 買わない,True,33.26,39.16,27.59,2690.595458984375,2926.0,2573.0,-2.0389,5,TIMEOUT_LOSS,2635.736328125
2025-07-01,9509.T,3,43.27,🟡 監視(拮抗),True,32.66,33.81,33.54,756.1475830078125,818.0,725.0,-4.1192,2,LOSS,725.0
2025-07-02,5803.T,1,64.16,🟡 監視(拮抗),True,31.25,37.7,31.05,1246.4461669921875,1371.0,1184.0,2.5777,5,HOLD,1278.5751953125
2025-07-02,9501.T,2,55.4,🔴 買わない,True,32.48,42.17,25.35,516.2999877929688,592.0,479.0,0.523,5,HOLD,519.0
2025-07-02,9984.T,3,52.44,🔴 買わない,True,32.76,36.62,30.62,2674.38720703125,2925.0,2549.0,0.1399,5,HOLD,2678.12744140625
2025-07-03,9501.T,1,55.37,🔴 買わない,True,32.38,42.27,25.35,526.7999877929688,605.0,488.0,-3.3979,5,TIMEOUT_LOSS,508.8999938964844
2025-07-03,5803.T,2,51.7,🔴 買わない,True,30.31,36.55,33.14,1269.51318359375,1397.0,1206.0,-2.5049,5,TIMEOUT_LOSS,1237.713623046875
2025-07-03,8058.T,3,47.37,🔴 買わない,True,30.06,28.14,41.8,2873.94873046875,3029.0,2796.0,-2.7123,2,LOSS,2796.0
2025-07-07,9509.T,1,51.72,🔴 買わない,True,30.39,35.28,34.34,757.99365234375,838.0,718.0,1.3844,5,HOLD,768.4876708984375
2025-07-07,9984.T,2,44.0,🟡 監視(拮抗),True,29.0,42.46,28.55,2639.4765625,2893.0,2513.0,-3.0704,5,TIMEOUT_LOSS,2558.434814453125
2025-07-07,8058.T,3,42.25,🔴 買わない,True,23.16,34.64,42.2,2832.007568359375,2984.0,2756.0,0.1205,5,HOLD,2835.42138671875
2025-07-08,9501.T,1,53.24,🔴 買わない,True,35.44,40.66,23.91,550.0,635.0,507.0,-7.8182,3,LOSS,507.0
2025-07-08,9509.T,2,51.98,🔴 買わない,True,31.25,32.81,35.94,789.0869140625,880.0,744.0,-5.7138,4,LOSS,744.0
2025-07-08,5803.T,3,48.91,🔴 買わない,True,31.14,36.29,32.58,1287.6373291015625,1429.0,1217.0,0.4479,5,HOLD,1293.404052734375
2025-07-09,5803.T,1,51.69,🔴 買わない,True,30.28,38.15,31.57,1270.9959716796875,1417.0,1198.0,3.1242,5,HOLD,1310.7044677734375
2025-07-09,9984.T,2,46.92,🟡 監視(拮抗),True,28.59,43.36,28.06,2635.736328125,2900.0,2504.0,-1.1353,5,TIMEOUT_LOSS,2605.813232421875
2025-07-09,8031.T,3,46.22,🔴 買わない,True,26.23,26.6,47.17,2992.133544921875,3153.0,2912.0,-2.6781,1,LOSS,2912.0
2025-07-10,9984.T,1,48.09,🔴 買わない,True,28.41,40.92,30.67,2678.12744140625,2936.0,2549.0,-4.8216,3,LOSS,2549.0
2025-07-10,8031.T,2,43.07,🔴 買わない,True,25.88,27.34,46.79,2947.212646484375,3118.0,2862.0,-1.1597,5,TIMEOUT_LOSS,2913.033447265625
2025-07-10,9501.T,3,39.97,🔴 買わない,True,31.78,49.42,18.79,519.0,608.0,474.0,-0.7707,5,TIMEOUT_LOSS,515.0
2025-07-11,8306.T,1,47.87,🔴 買わない,True,37.82,29.05,33.13,1940.9979248046875,2039.0,1892.0,-1.9676,5,TIMEOUT_LOSS,1902.8065185546875
2025-07-11,8031.T,2,41.62,🔴 買わない,True,21.05,29.73,49.22,2974.555908203125,3146.0,2889.0,-2.8763,3,LOSS,2889.0
2025-07-11,6613.T,3,39.46,🔴 買わない,True,30.07,31.15,38.78,252.0,278.0,239.0,-5.1587,2,LOSS,239.0
2025-07-14,8031.T,1,42.1,🔴 買わない,True,22.66,31.22,46.12,2976.509033203125,3145.0,2892.0,-2.8392,2,LOSS,2892.0
2025-07-14,6613.T,2,39.53,🔴 買わない,True,30.32,32.86,36.82,247.0,274.0,234.0,-1.2146,5,TIMEOUT_LOSS,244.0
2025-07-14,9501.T,3,39.35,🔴 買わない,True,29.71,56.75,13.54,512.5,599.0,469.0,7.5122,5,HOLD,551.0
2025-07-15,9509.T,1,38.44,🔴 買わない,True,26.7,45.27,28.03,767.7103271484375,865.0,719.0,7.0118,5,HOLD,821.5404052734375
2025-07-15,8031.T,2,37.43,🔴 買わない,True,23.33,30.81,45.86,2913.033447265625,3084.0,2828.0,5.869,5,WIN,3084.0
2025-07-15,8306.T,3,34.98,🟡 監視(拮抗),True,35.44,29.82,34.74,1932.2960205078125,2030.0,1883.0,5.0564,5,WIN,2030.0
2025-07-16,8031.T,1,41.8,🔴 買わない,True,21.66,34.94,43.4,2914.986572265625,3088.0,2829.0,5.9353,4,WIN,3088.0
2025-07-16,6613.T,2,39.18,🔴 買わない,True,29.15,34.73,36.11,244.0,274.0,229.0,8.6066,5,HOLD,265.0
2025-07-16,9509.T,3,38.19,🔴 買わない,True,25.84,46.23,27.93,762.560546875,857.0,715.0,12.3845,5,WIN,857.0
2025-07-17,8306.T,1,37.2,🔴 買わない,True,32.68,33.35,33.97,1906.1905517578125,1998.0,1860.0,4.8164,3,WIN,1998.0
2025-07-17,9984.T,2,36.19,🔴 買わない,True,29.32,37.46,33.22,2666.90625,2902.0,2549.0,8.8152,2,WIN,2902.0
2025-07-17,5803.T,3,36.12,🔴 買わない,True,29.1,39.46,31.45,1320.7550048828125,1467.0,1247.0,11.0728,5,WIN,1467.0
2025-07-18,5803.T,1,53.31,🔴 買わない,True,35.67,34.43,29.9,1332.1239013671875,1477.0,1259.0,9.0167,5,HOLD,1452.2374267578125
2025-07-18,8306.T,2,38.15,🔴 買わない,True,35.85,36.99,27.17,1902.8065185546875,1990.0,1859.0,4.5824,2,WIN,1990.0
2025-07-18,9984.T,3,38.01,🔴 買わない,True,35.38,31.99,32.63,2800.31396484375,3036.0,2683.0,8.4164,3,WIN,3036.0
2025-07-22,9509.T,1,55.49,🔴 買わない,True,32.78,36.21,31.01,802.204345703125,901.0,753.0,8.3939,5,HOLD,869.5405883789062
2025-07-22,5803.T,2,52.95,🔴 買わない,True,34.47,34.03,31.5,1391.109619140625,1534.0,1320.0,5.8865,5,HOLD,1472.9976806640625
2025-07-22,8306.T,3,38.85,🔴 買わない,True,38.19,30.79,31.02,1933.746337890625,2022.0,1889.0,4.5639,1,WIN,2022.0
2025-07-23,8306.T,1,67.36,🟡 監視,True,41.92,30.41,27.66,2028.0164794921875,2136.0,1974.0,-0.4052,5,TIMEOUT_LOSS,2019.7979736328125
2025-07-23,8058.T,2,64.77,🔴 買わない,True,33.28,37.56,29.16,2943.6884765625,3097.0,2867.0,-2.6052,4,LOSS,2867.0
2025-07-23,8031.T,3,60.3,🔴 買わない,True,32.58,36.11,31.3,3068.30419921875,3258.0,2974.0,-3.0735,4,LOSS,2974.0
2025-07-24,8306.T,1,67.19,🟡 監視,True,41.35,31.25,27.4,2099.565185546875,2220.0,2039.0,-2.8847,2,LOSS,2039.0
2025-07-24,9509.T,2,55.11,🔴 買わない,True,31.53,39.13,29.34,854.576904296875,959.0,802.0,3.1154,5,HOLD,881.2005004882812
2025-07-24,5803.T,3,52.89,🔴 買わない,True,34.28,38.59,27.13,1434.1131591796875,1582.0,1360.0,10.3121,4,WIN,1582.0
2025-07-25,5803.T,1,53.94,🔴 買わない,True,37.78,37.8,24.42,1459.3221435546875,1604.0,1387.0,9.914,3,WIN,1604.0
2025-07-25,8306.T,2,53.59,🔴 買わない,True,36.61,35.71,27.69,2085.54541015625,2205.0,2026.0,-2.8551,2,LOSS,2026.0
2025-07-25,9984.T,3,53.07,🔴 買わない,True,34.86,34.77,30.37,3043.440185546875,3305.0,2913.0,-4.2859,2,LOSS,2913.0
2025-07-28,5803.T,1,52.11,🔴 買わない,True,31.66,40.38,27.96,1452.2374267578125,1599.0,1379.0,10.106,2,WIN,1599.0
2025-07-28,8306.T,2,52.11,🟡 監視(拮抗),True,31.66,36.96,31.38,2035.7515869140625,2155.0,1976.0,-2.9351,5,LOSS,1976.0
2025-07-28,9984.T,3,51.27,🔴 買わない,True,28.88,38.93,32.18,2923.747314453125,3211.0,2780.0,-1.2367,5,TIMEOUT_LOSS,2887.590087890625
2025-07-29,5803.T,1,51.67,🔴 買わない,True,30.21,40.91,28.88,1472.9976806640625,1613.0,1403.0,9.5046,1,WIN,1613.0
2025-07-29,8306.T,2,51.15,🔴 買わない,True,28.46,38.56,32.98,2002.8778076171875,2126.0,1942.0,-0.5793,5,TIMEOUT_LOSS,1991.2752685546875
2025-07-29,9984.T,3,49.94,🔴 買わない,True,24.43,43.04,32.53,2882.602783203125,3173.0,2737.0,2.8547,5,HOLD,2964.8916015625
2025-07-30,5803.T,1,62.45,🔴 買わない,True,35.7,37.18,27.12,1604.1505126953125,1764.0,1524.0,9.9647,5,WIN,1764.0
2025-07-30,9509.T,2,56.82,🔴 買わない,True,31.14,39.19,29.67,881.7835083007812,972.0,837.0,10.2311,4,WIN,972.0
2025-07-30,8306.T,3,48.43,🔴 買わない,True,29.56,35.61,34.84,2019.7979736328125,2144.0,1958.0,-3.0596,3,LOSS,1958.0
2025-07-31,9509.T,1,56.81,🟡 監視(拮抗),True,31.12,38.11,30.77,881.2005004882812,972.0,836.0,10.3041,3,WIN,972.0
2025-07-31,5803.T,2,49.47,🔴 買わない,True,33.02,39.06,27.92,1709.435302734375,1886.0,1621.0,-5.1734,2,LOSS,1621.0
2025-07-31,8306.T,3,48.65,🔴 買わない,True,30.29,36.6,33.11,2040.5858154296875,2169.0,1977.0,-3.1161,2,LOSS,1977.0
2025-08-01,9509.T,1,57.52,🔴 買わない,True,33.46,39.91,26.62,911.516357421875,1008.0,863.0,10.585,5,WIN,1008.0
2025-08-01,9501.T,2,51.71,🟡 監視(拮抗),True,30.32,39.95,29.73,595.0,664.0,561.0,11.5966,5,WIN,664.0
2025-08-01,8306.T,3,49.48,🔴 買わない,True,33.05,30.03,36.92,2056.539306640625,2187.0,1991.0,-3.1869,1,LOSS,1991.0
2025-08-04,6526.T,1,60.08,🔴 買わない,True,27.81,35.73,36.46,2858.068603515625,3256.0,2659.0,3.6479,5,HOLD,2962.327392578125
2025-08-04,8306.T,2,59.66,🔴 買わない,True,26.4,28.27,45.34,1979.189453125,2126.0,1906.0,7.4177,5,WIN,2126.0
2025-08-04,8058.T,3,59.14,🔴 買わない,True,24.68,29.21,46.11,2912.9638671875,3067.0,2836.0,5.288,5,WIN,3067.0
2025-08-05,9509.T,1,61.96,🔴 買わない,True,34.08,39.59,26.32,949.4111328125,1066.0,891.0,12.2801,5,WIN,1066.0
2025-08-05,6526.T,2,61.13,🔴 買わない,True,31.3,36.38,32.33,2867.85791015625,3289.0,2657.0,9.814,5,HOLD,3149.30859375
2025-08-05,9501.T,3,57.14,🔴 買わない,True,32.19,39.72,28.08,618.5,697.0,579.0,12.692,5,WIN,697.0
2025-08-06,9509.T,1,61.24,🔴 買わない,True,35.72,40.3,23.98,937.265380859375,1061.0,876.0,13.2017,3,WIN,1061.0
2025-08-06,7269.T,2,53.5,🔴 買わない,True,36.29,30.89,32.82,1710.21337890625,1840.0,1645.0,2.1727,5,HOLD,1747.3707275390625
2025-08-06,8058.T,3,52.58,🔴 買わない,True,33.23,31.93,34.83,3018.79248046875,3187.0,2935.0,0.4847,5,HOLD,3033.423095703125
2025-08-07,9509.T,1,61.78,🔴 買わない,True,33.47,41.47,25.06,993.524658203125,1127.0,927.0,13.4345,5,WIN,1127.0
2025-08-07,5803.T,2,48.54,🟡 監視(拮抗),True,29.9,40.85,29.25,1896.4434814453125,2139.0,1775.0,6.6464,5,HOLD,2022.4886474609375
2025-08-07,8058.T,3,47.78,🔴 買わない,True,27.38,33.51,39.1,3006.1123046875,3175.0,2922.0,2.758,5,HOLD,3089.019775390625
2025-08-08,9984.T,1,63.3,🔴 買わない,True,28.39,44.26,27.35,3457.377685546875,3896.0,3238.0,12.6866,3,WIN,3896.0
2025-08-08,8306.T,2,53.89,🔴 買わない,True,37.62,36.47,25.91,2058.956298828125,2215.0,1981.0,7.5788,4,WIN,2215.0
2025-08-08,9509.T,3,53.04,🔴 買わない,True,34.77,43.49,21.73,1017.816162109375,1153.0,950.0,13.2818,4,WIN,1153.0
2025-08-12,8306.T,1,65.61,🔴 買わない,True,36.09,35.87,28.05,2149.842529296875,2319.0,2065.0,1.3042,5,HOLD,2177.8818359375
2025-08-12,9984.T,2,63.66,🔴 買わない,True,29.61,44.0,26.39,3696.763671875,4160.0,3465.0,12.5309,4,WIN,4160.0
2025-08-12,6613.T,3,56.43,🔴 買わない,True,35.92,44.17,19.91,295.0,338.0,274.0,14.5763,5,WIN,338.0
2025-08-13,9501.T,1,65.48,🔴 買わない,True,35.67,43.26,21.07,716.2999877929688,800.0,674.0,2.7084,5,HOLD,735.7000122070312
2025-08-13,6613.T,2,56.22,🔴 買わない,True,35.23,45.14,19.62,314.0,357.0,292.0,13.6943,4,WIN,357.0
2025-08-13,8306.T,3,53.68,🔴 買わない,True,36.9,34.47,28.63,2150.325927734375,2306.0,2073.0,1.7086,5,HOLD,2187.0673828125
2025-08-14,9984.T,1,62.83,🔴 買わない,True,26.84,43.11,30.05,3871.315673828125,4359.0,3627.0,-6.3109,5,LOSS,3627.0
2025-08-14,8306.T,2,53.11,🔴 買わない,True,34.99,32.98,32.03,2165.3125,2315.0,2091.0,0.6698,5,HOLD,2179.815673828125
2025-08-14,9501.T,3,52.95,🔴 買わない,True,34.47,42.13,23.4,723.9000244140625,812.0,680.0,3.4259,5,HOLD,748.7000122070312
2025-08-15,8306.T,1,65.29,🔴 買わない,True,35.01,35.29,29.7,2295.35693359375,2467.0,2210.0,-3.7187,2,LOSS,2210.0
2025-08-15,9984.T,2,62.7,🔴 買わない,True,26.4,44.92,28.68,4119.42919921875,4641.0,3859.0,-6.322,3,LOSS,3859.0
2025-08-15,9501.T,3,52.48,🔴 買わない,True,32.92,45.54,21.54,740.0,831.0,695.0,2.9459,5,HOLD,761.7999877929688
2025-08-18,9509.T,1,64.13,🔴 買わない,True,31.15,44.56,24.29,1107.6949462890625,1268.0,1028.0,2.5439,5,HOLD,1135.8731689453125
2025-08-18,8306.T,2,52.89,🔴 買わない,True,34.27,36.61,29.12,2236.861083984375,2409.0,2151.0,-1.0806,5,TIMEOUT_LOSS,2212.689453125
2025-08-18,7269.T,3,52.74,🔴 買わない,True,33.76,38.04,28.2,1922.4010009765625,2088.0,1840.0,0.2543,5,HOLD,1927.2901611328125
2025-08-19,6613.T,1,67.66,🟡 監視,True,42.91,33.72,23.37,389.0,446.0,361.0,-7.1979,1,LOSS,361.0
2025-08-19,9984.T,2,66.05,🔴 買わない,True,37.56,38.35,24.09,3998.4892578125,4565.0,3715.0,-7.0899,1,LOSS,3715.0
2025-08-19,9501.T,3,53.82,🔴 買わない,True,37.37,43.65,18.97,739.4000244140625,837.0,691.0,-6.5459,5,LOSS,691.0
2025-08-20,6613.T,1,62.12,🔴 買わない,True,34.61,39.15,26.23,397.0,469.0,361.0,-9.068,1,LOSS,361.0
2025-08-20,9984.T,2,57.22,🔴 買わない,True,32.47,39.12,28.41,3712.971923828125,4339.0,3400.0,3.5259,5,HOLD,3843.885986328125
2025-08-20,7269.T,3,49.88,🔴 買わない,True,34.37,30.08,35.54,1936.090576171875,2110.0,1849.0,-2.1717,5,TIMEOUT_LOSS,1894.044189453125
2025-08-21,6613.T,1,58.6,🔴 買わない,True,37.07,40.88,22.05,381.0,459.0,342.0,-10.2362,5,LOSS,342.0
2025-08-21,9501.T,2,50.24,🔴 買わない,True,35.59,40.51,23.9,748.7000122070312,845.0,700.0,-6.5046,3,LOSS,700.0
2025-08-21,9509.T,3,49.68,🔴 買わない,True,33.72,45.06,21.22,1139.759765625,1312.0,1054.0,-0.7673,5,TIMEOUT_LOSS,1131.014892578125
2025-08-22,9501.T,1,52.3,🟡 監視,True,42.47,34.72,22.81,761.7999877929688,856.0,715.0,-6.1433,2,LOSS,715.0
2025-08-22,9509.T,2,51.57,🟡 監視,True,40.0,38.58,21.41,1175.7113037109375,1349.0,1089.0,-7.3752,2,LOSS,1089.0
2025-08-22,7203.T,3,49.84,🔴 買わない,True,34.24,32.91,32.85,2855.8779296875,3059.0,2754.0,-2.3785,5,TIMEOUT_LOSS,2787.9501953125
2025-08-25,9501.T,1,51.26,🔴 買わない,True,38.98,39.23,21.79,746.0999755859375,847.0,695.0,-6.8489,1,LOSS,695.0
2025-08-25,9509.T,2,50.66,🔴 買わない,True,36.97,43.42,19.61,1135.8731689453125,1311.0,1048.0,1.4542,5,HOLD,1152.391357421875
